제품코드,수량,송장번호
B108,4,10001a2180307
B108,3,10002b4180307
B108,3,10003b3180307
B108,2,10001a2180308
B108,7,10002a4180308
B108,1,10003a3180308
B108,2,10001c2180309
B108,5,10002c4180309
B108,4,10003c3180309
B108,4,10001c2180310
B108,3,10002b4180310
B108,3,10003c3180310
B108,1,10001b2180311
B108,3,10002a4180311
B108,1,10003b4180311
B108,4,10001a2180312
B108,2,10002b4180312
B108,2,10003a4180312
B108,3,10001c3180313
B108,3,10002c4180313
B108,4,10003a4180313
B108,4,10001b3180314
B108,4,10002a4180314
B108,3,10003a4180314
B108,1,10001a3180315
B108,4,10002b4180315
B108,2,10003b4180315
B108,4,10001b3180316
B108,3,10002b4180316
B108,1,10003a4180316
B108,4,10001a3180317
B108,2,10002b4180317
B108,3,10003a4180317
B108,3,10001a3180318
B108,1,10002a4180318
B108,6,10003a4180318
B108,4,10001a3180319
B108,7,10002c4180319
B108,6,10003c4180319
B108,3,10001c3180320
B108,3,10002c4180320
B108,2,10003c4180320
B108,2,10001c3180321
B108,7,10002b4180321
B108,3,10003b4180321
B108,4,10001b3180322
B108,3,10002a4180322
B108,2,10003a4180322
B108,6,10001a3180323
B108,3,10002a4180323
B108,3,10003a4180323
B108,5,10001a3180324
B108,1,10002a4180324
B108,2,10003b4180324
B108,2,10001b3180325
B108,1,10002a4180325
B108,5,10003a4180325
B108,2,10001a3180326
B108,5,10002c4180326
B108,4,10003a4180326
B108,2,10001a3180327
B108,2,10002c3180327
B108,5,10003c4180327
B108,6,10001c3180328
B108,3,10002b3180328
B108,2,10003c4180328
B108,7,10001c3180329
B108,3,10002a3180329
B108,5,10003b4180329
B108,1,10001b3180330
B108,2,10002c3180330
B108,1,10003a4180330
B108,4,10001a3180331
B108,3,10002b3180331
B108,2,10003c1180331
B108,5,10001b1180401
B108,1,10002a2180401
B108,4,10003a3180401
B108,2,10001a1180402
B108,3,10002b2180402
B108,1,10003a4180402
B108,2,10001a1180403
B108,1,10002c2180403
B108,3,10003c4180403
B108,4,10001c1180404
B108,1,10002a2180404
B108,2,10003c4180404
B108,5,10001c1180405
B108,3,10002b2180405
B108,3,10003b4180405
B108,4,10001b1180406
B108,4,10002b2180406
B108,6,10003a4180406
B108,2,10001a1180407
B108,5,10002b2180407
B108,2,10003c4180407
B108,7,10001c1180408
B108,5,10002a2180408
B108,1,10003b4180408
B108,5,10001b1180409
B108,4,10002c2180409
B108,2,10003a4180409
B108,3,10001a1180410
B108,1,10002c3180410
B108,7,10003b4180410
B108,4,10001b1180411
B108,3,10002b3180411
B108,5,10003c4180411
D101,6,10001c1180412
D101,7,10002a3180412
D101,3,10003a4180412
D101,5,10001a1180413
D101,5,10002b3180413
D101,2,10003b4180413
D101,4,10001b1180414
D101,3,10002a3180414
D101,4,10003b4180414
D101,3,10001b2180415
D101,4,10002a3180415
D101,1,10003b4180415
D101,4,10001b2180416
D101,3,10002a3180416
D101,2,10003a4180416
D101,4,10001a2180417
D101,1,10002c3180417
D101,1,10003c4180417
D101,4,10001c2180418
D101,3,10002c3180418
D101,4,10003c4180418
D101,4,10001c2180419
D101,3,10002b3180419
D101,3,10003b4180419
D101,2,10001b2180420
D101,9,10002a3180420
D101,3,10003a4180420
D101,3,10001a2180421
D101,5,10002a3180421
D101,2,10003a4180421
D101,2,10001a2180422
D101,5,10002b3180422
D101,4,10003a4180422
D101,3,10001a2180423
D101,2,10002a3180423
D101,1,10003a4180423
D101,5,10001a2180424
D101,5,10002a3180424
D101,5,10003c4180424
D101,7,10001c2180425
D101,3,10002c3180425
D101,2,10003c4180425
D101,4,10001c2180426
D101,3,10002c3180426
D101,5,10003b4180426
D101,2,10001b2180427
D101,3,10002b3180427
D101,5,10003a1180427
D101,5,10001a2180428
D101,2,10002a3180428
D101,2,10003c1180428
D101,3,10001c2180429
D101,3,10002c3180429
D101,3,10003b1180429
D101,1,10001b2180430
D101,3,10002b3180430
D101,3,10003a1180430
D101,1,10001b1180501
D101,2,10002c2180501
D101,6,10003b1180501
D101,4,10001c1180502
D101,1,10002c2180502
D101,2,10003b1180502
D101,3,10001a1180503
D101,3,10002b2180503
D101,4,10003b1180503
D101,4,10001b1180504
D101,2,10002a2180504
D101,3,10003a2180504
D101,6,10001b1180505
D101,9,10002c2180505
D101,4,10003c2180505
D101,3,10001b1180506
D101,7,10002b2180506
D101,3,10003c2180506
D101,3,10001a1180507
D101,1,10002a2180507
D101,3,10003b2180507
D101,3,10001c2180508
D101,6,10002b2180508
D101,5,10003b2180508
D101,5,10001c2180509
D101,3,10002c2180509
D101,2,10003b2180509
D101,3,10001b2180510
D101,2,10002a2180510
D101,1,10003a2180510
D101,2,10001a2180511
D101,1,10002b2180511
D101,5,10003c2180511
D101,4,10001b2180512
D101,6,10002b2180512
D101,2,10003c2180512
D101,4,10001a2180513
D101,2,10002b2180513
D101,5,10003b2180513
D101,4,10001a2180514
D101,4,10002a2180514
D101,2,10003a2180514
D101,3,10001a2180515
D101,4,10002c2180515
D101,2,10003a2180515
D101,1,10001c2180516
D101,2,10002c2180516
D101,4,10003a2180516
D101,3,10001c1180517
D101,5,10002b2180517
D101,7,10003c2180517
D101,4,10001b1180518
D101,5,10002a2180518
D102,5,10003c2180518
D102,5,10001a1180519
D102,4,10002a2180519
D102,1,10003c2180519
D102,4,10001a1180520
D102,4,10002a1180520
D102,4,10003b2180520
D102,4,10001b1180521
D102,2,10002a1180521
D102,6,10003a2180521
D102,2,10001a1180522
D102,3,10002c1180522
D102,1,10003b2180522
D102,1,10001a1180523
D102,3,10002c1180523
D102,5,10003b2180523
D102,4,10001c1180524
D102,3,10002b1180524
D102,2,10003a2180524
D102,3,10001c1180525
D102,2,10002a1180525
D102,3,10003c2180525
D102,7,10001b1180526
D102,1,10002c1180526
D102,2,10003c2180526
D102,8,10001a1180527
D102,5,10002b1180527
D102,2,10003b2180527
D102,1,10001c1180528
D102,4,10002a1180528
D102,2,10003a2180528
D102,5,10001b1180529
D102,1,10002b1180529
D102,2,10003a3180529
D102,4,10001a1180530
D102,3,10002c1180530
D102,5,10003a3180530
D102,7,10001a1180531
D102,2,10002a1180531
D102,4,10003c3180531
D102,3,10001c3180601
D102,4,10002b4180601
D102,1,10003b2180601
D102,3,10001b3180602
D102,1,10002a4180602
D102,2,10003a2180602
D102,2,10001a3180603
D102,2,10002b4180603
D102,7,10003a2180603
D102,4,10001a3180604
D102,3,10002a4180604
D102,4,10003a2180604
D102,6,10001b3180605
D102,1,10002a4180605
D102,4,10003c2180605
D102,4,10001a3180606
D102,6,10002a4180606
D102,3,10003b2180606
D102,4,10001c3180607
D102,2,10002c4180607
D102,7,10003b2180607
D102,4,10001c3180608
D102,3,10002c4180608
D102,3,10003a2180608
D102,3,10001b3180609
D102,3,10002b4180609
D102,3,10003c2180609
D102,3,10001a3180610
D102,1,10002a4180610
D102,3,10003c2180610
D102,8,10001c3180611
D102,3,10002a4180611
D102,7,10003b2180611
D102,1,10001b3180612
D102,4,10002b4180612
D102,3,10003a2180612
D102,7,10001a3180613
D102,2,10002a1180613
D102,5,10003a2180613
D102,5,10001a3180614
D102,5,10002a1180614
D102,7,10003a2180614
D102,1,10001a3180615
D102,3,10002c1180615
D102,2,10003c2180615
D102,5,10001c3180616
D102,4,10002c1180616
D102,3,10003c2180616
D102,7,10001c3180617
D102,2,10002b1180617
D102,3,10003c2180617
D102,4,10001c3180618
D102,1,10002a1180618
D102,1,10003b2180618
D102,2,10001c3180619
D102,3,10002c1180619
D102,3,10003a2180619
D102,4,10001b3180620
D102,4,10002b1180620
D102,3,10003b2180620
D102,3,10001a3180621
D102,2,10002a1180621
D102,9,10003b2180621
D102,3,10001b3180622
D102,7,10002b1180622
D102,3,10003a2180622
D102,1,10001b4180623
D102,2,10002c1180623
D103,4,10003c3180623
D103,7,10001a4180624
D103,2,10002a1180624
D103,4,10003c3180624
D103,6,10001a4180625
D103,7,10002b1180625
D103,1,10003b3180625
D103,1,10001c4180626
D103,3,10002b1180626
D103,2,10003a3180626
D103,4,10001c4180627
D103,3,10002b1180627
D103,1,10003a3180627
D103,7,10001b4180628
D103,1,10002a2180628
D103,2,10003a3180628
D103,3,10001a4180629
D103,3,10002c2180629
D103,1,10003c3180629
D103,2,10001c4180630
D103,8,10002c2180630
D103,1,10003c3180630
D103,1,10001b3180701
D103,3,10002c4180701
D103,1,10003b4180701
D103,5,10001b3180702
D103,2,10002b4180702
D103,2,10003a4180702
D103,2,10001a3180703
D103,6,10002a4180703
D103,4,10003a4180703
D103,2,10001c3180704
D103,4,10002c4180704
D103,3,10003b4180704
D103,3,10001c3180705
D103,3,10002b4180705
D103,7,10003a4180705
D103,5,10001b3180706
D103,1,10002a4180706
D103,2,10003a4180706
D103,7,10001a3180707
D103,5,10002a3180707
D103,4,10003c4180707
D103,7,10001a3180708
D103,4,10002a3180708
D103,6,10003c4180708
D103,4,10001a3180709
D103,2,10002c3180709
D103,1,10003b4180709
D103,3,10001c3180710
D103,5,10002c3180710
D103,3,10003a4180710
D103,4,10001c3180711
D103,2,10002c3180711
D103,2,10003c1180711
D103,3,10001c3180712
D103,2,10002c3180712
D103,1,10003b1180712
D103,2,10001b3180713
D103,4,10002b3180713
D103,5,10003a1180713
D103,3,10001a3180714
D103,2,10002a3180714
D103,4,10003b1180714
D103,1,10001b3180715
D103,5,10002b3180715
D103,3,10003c1180715
D103,3,10001b3180716
D103,2,10002b3180716
D103,3,10003a1180716
D103,4,10001a3180717
D103,2,10002a3180717
D103,4,10003b1180717
D103,4,10001c4180718
D103,5,10002a3180718
D103,2,10003b1180718
D103,3,10001c4180719
D103,5,10002c3180719
D103,5,10003b1180719
D103,4,10001b4180720
D103,3,10002c3180720
D103,2,10003a1180720
D103,4,10001a4180721
D103,6,10002b3180721
D103,3,10003c1180721
D103,3,10001a4180722
D103,1,10002a4180722
D103,1,10003c1180722
D103,8,10001a4180723
D103,1,10002c4180723
D103,2,10003b1180723
D103,3,10001c4180724
D103,2,10002b4180724
D103,4,10003a1180724
D103,7,10001c4180725
D103,3,10002a4180725
D103,1,10003a1180725
D103,7,10001b4180726
D103,4,10002b4180726
D103,1,10003a2180726
D103,3,10001a4180727
D103,4,10002a4180727
D103,1,10003c2180727
D103,8,10001a4180728
D103,1,10002a4180728
D103,2,10003b2180728
D103,2,10001b4180729
D103,2,10002a4180729
D103,4,10003b2180729
D103,7,10001a4180730
D103,3,10002c4180730
D103,3,10003a2180730
D103,7,10001c4180731
D103,4,10002c4180731
D103,3,10003c2180731
D103,2,10001c2180801
D103,3,10002c3180801
D103,5,10003c4180801
D103,5,10001b2180802
D103,1,10002c3180802
D103,2,10003c4180802
D103,4,10001a2180803
D103,4,10002b3180803
D103,5,10003b4180803
D103,3,10001a2180804
D103,6,10002a3180804
D103,5,10003a4180804
D103,3,10001a2180805
D103,3,10002b3180805
D103,7,10003b1180805
D103,4,10001c2180806
D103,2,10002b3180806
D103,1,10003b1180806
D103,2,10001c2180807
D103,3,10002a3180807
D103,2,10003a1180807
D103,5,10001c2180808
D103,3,10002c3180808
D103,4,10003a1180808
D103,2,10001b2180809
D103,6,10002c3180809
D103,2,10003c1180809
D103,4,10001a2180810
D103,3,10002b3180810
D103,6,10003c1180810
D103,3,10001b2180811
D103,3,10002a4180811
D103,2,10003b1180811
D103,3,10001b2180812
D103,3,10002a4180812
D103,3,10003a1180812
D103,7,10001a2180813
D103,7,10002a4180813
D103,1,10003c1180813
D103,1,10001c2180814
D103,1,10002c4180814
D103,1,10003b1180814
D103,1,10001c2180815
D103,2,10002c4180815
D103,3,10003a1180815
D103,1,10001b2180816
D103,2,10002b4180816
D103,2,10003b2180816
D103,3,10001a2180817
D103,5,10002a4180817
D103,5,10003a2180817
D103,5,10001a2180818
D103,7,10002a4180818
D103,5,10003a2180818
D103,1,10001a2180819
D103,5,10002b4180819
D103,2,10003a2180819
D103,7,10001c3180820
D103,2,10002a4180820
D103,1,10003c2180820
D103,3,10001c3180821
D103,4,10002c4180821
D103,3,10003c2180821
D103,3,10001b3180822
D103,2,10002c4180822
D103,3,10003b2180822
D103,4,10001b3180823
D103,1,10002b4180823
D103,4,10003a2180823
D103,3,10001a3180824
D103,2,10002a4180824
D103,2,10003a2180824
D103,1,10001c3180825
D103,1,10002c4180825
D103,6,10003b1180825
D103,2,10001c3180826
D103,1,10002b4180826
D103,4,10003a1180826
D103,2,10001b3180827
D103,4,10002a4180827
D103,8,10003a1180827
D103,1,10001a3180828
D103,2,10002a4180828
D103,4,10003c1180828
D103,1,10001a3180829
D103,5,10002a4180829
D103,2,10003c1180829
D103,1,10001a3180830
D103,1,10002c4180830
D103,3,10003b1180830
D103,4,10001c3180831
D103,2,10002c4180831
D103,4,10003a1180831
D103,3,10001c1180901
D103,2,10002a1180901
D103,2,10003c2180901
D103,3,10001b1180902
D103,5,10002b1180902
D103,7,10003c2180902
D103,1,10001a1180903
D103,5,10002b1180903
D103,3,10003b2180903
D103,3,10001b1180904
D103,2,10002a1180904
D103,3,10003a2180904
D103,5,10001c1180905
D103,7,10002c1180905
D103,9,10003a2180905
D103,4,10001a1180906
D103,2,10002c1180906
D103,4,10003a2180906
D103,3,10001b1180907
D103,3,10002b1180907
D103,3,10003c2180907
D103,2,10001b1180908
D103,5,10002a1180908
D103,3,10003c3180908
D103,3,10001b2180909
D103,5,10002a1180909
D103,4,10003c3180909
D103,2,10001a2180910
D103,5,10002a1180910
D103,3,10003b3180910
D103,3,10001c2180911
D103,2,10002c1180911
D103,4,10003a3180911
D103,7,10001c2180912
D103,3,10002c1180912
D103,3,10003b3180912
D103,7,10001b2180913
D103,4,10002a2180913
D103,5,10003b3180913
D103,6,10001a2180914
D103,1,10002b2180914
D103,2,10003a3180914
D103,4,10001a2180915
D103,3,10002c2180915
D103,2,10003c3180915
D103,2,10001a2180916
D103,3,10002a2180916
D103,3,10003c3180916
D103,3,10001c2180917
D103,2,10002b2180917
D103,3,10003b3180917
D103,1,10001b2180918
D103,9,10002b2180918
D103,2,10003a3180918
D103,4,10001b2180919
D103,7,10002b2180919
D103,3,10003a3180919
D103,2,10001a2180920
D103,3,10002a2180920
D103,4,10003a3180920
D103,5,10001c2180921
D103,2,10002c2180921
D103,4,10003c3180921
D103,4,10001c2180922
D103,4,10002c2180922
D103,4,10003c3180922
D103,3,10001b2180923
D103,7,10002b2180923
D103,3,10003b3180923
D103,2,10001a2180924
D103,4,10002a2180924
D103,3,10003a3180924
D103,5,10001a2180925
D103,3,10002a2180925
D103,4,10003a3180925
D103,5,10001a2180926
D103,3,10002a2180926
D103,6,10003b3180926
D103,2,10001c2180927
D103,5,10002c2180927
D103,3,10003a3180927
D103,2,10001c1180928
D103,2,10002b2180928
D103,4,10003c3180928
D103,1,10001c1180929
D103,4,10002b2180929
D103,1,10003c3180929
D103,3,10001b1180930
D103,4,10002a2180930
D103,2,10003b3180930
D103,2,10001a3181001
D103,4,10002a1181001
D103,8,10003c2181001
D103,1,10001c3181002
D103,2,10002a1181002
D103,2,10003b2181002
D103,3,10001b4181003
D103,6,10002b1181003
D103,7,10003a3181003
D103,2,10001a4181004
D103,2,10002a1181004
D103,2,10003a3181004
D103,4,10001a4181005
D103,3,10002a1181005
D103,3,10003a3181005
D103,3,10001a4181006
D103,3,10002c1181006
D103,7,10003c3181006
D103,4,10001c4181007
D103,2,10002c1181007
D103,1,10003c3181007
D103,2,10001c4181008
D103,3,10002b2181008
D103,2,10003c3181008
D103,1,10001c4181009
D103,5,10002a2181009
D103,7,10003b3181009
D103,4,10001c4181010
D103,7,10002c2181010
D103,3,10003a3181010
D104,3,10001b4181011
D104,4,10002b2181011
D104,4,10003b3181011
D104,4,10001a4181012
D104,3,10002a2181012
D104,4,10003b3181012
D104,3,10001b4181013
D104,4,10002b2181013
D104,1,10003a3181013
D104,2,10001b4181014
D104,1,10002c2181014
D104,2,10003c3181014
D104,4,10001a4181015
D104,3,10002a2181015
D104,2,10003c3181015
D104,3,10001a4181016
D104,2,10002b2181016
D104,4,10003b3181016
D104,4,10001c4181017
D104,7,10002b2181017
D104,3,10003a3181017
D104,8,10001c4181018
D104,2,10002b2181018
D104,7,10003a3181018
D104,7,10001b4181019
D104,2,10002a2181019
D104,5,10003a3181019
D104,5,10001a4181020
D104,2,10002c2181020
D104,2,10003c3181020
D104,4,10001c4181021
D104,3,10002c2181021
D104,7,10003c3181021
D104,6,10001b4181022
D104,2,10002b2181022
D104,4,10003b3181022
D104,3,10001a1181023
D104,3,10002a2181023
D104,7,10003a3181023
D104,1,10001b1181024
D104,1,10002a2181024
D104,2,10003a3181024
D104,4,10001a1181025
D104,3,10002a2181025
D104,3,10003b3181025
D104,7,10001a1181026
D104,5,10002c2181026
D104,4,10003a3181026
D104,1,10001a1181027
D104,4,10002b2181027
D104,4,10003c3181027
D104,2,10001c1181028
D104,1,10002b2181028
D104,1,10003c4181028
D104,3,10001c1181029
D104,3,10002a2181029
D104,5,10003b4181029
D104,6,10001b1181030
D104,9,10002c2181030
D104,4,10003a4181030
D104,3,10001c4181101
D104,7,10002a3181101
D104,3,10003b1181101
D104,3,10001b4181102
D104,7,10002b3181102
D104,3,10003a1181102
D104,8,10001a4181103
D104,3,10002a4181103
D104,7,10003a1181103
D104,1,10001a4181104
D104,2,10002a4181104
D104,8,10003a1181104
D104,4,10001a4181105
D104,2,10002c4181105
D104,3,10003c1181105
D104,4,10001c4181106
D104,2,10002c4181106
D104,1,10003c1181106
D104,2,10001c4181107
D104,4,10002b4181107
D104,3,10003c1181107
D104,3,10001c4181108
D104,2,10002a4181108
D104,1,10003b2181108
D104,2,10001c4181109
D104,2,10002c4181109
D104,3,10003a2181109
D104,5,10001b4181110
D104,3,10002b4181110
D104,7,10003b2181110
D104,2,10001a4181111
D104,3,10002a4181111
D104,3,10003b2181111
D104,3,10001b4181112
D104,1,10002b4181112
D104,2,10003a2181112
D104,3,10001b4181113
D104,2,10002c4181113
D104,9,10003c2181113
D104,7,10001a4181114
D104,3,10002a4181114
D104,2,10003c2181114
D104,4,10001a4181115
D104,7,10002b4181115
D104,4,10003b2181115
D104,3,10001c4181116
D104,3,10002b4181116
D104,5,10003a2181116
D104,7,10001c4181117
D104,3,10002b4181117
D105,7,10003a2181117
D105,3,10001b3181118
D105,3,10002a4181118
D105,3,10003a2181118
D105,2,10001a3181119
D105,1,10002c4181119
D105,5,10003c2181119
D105,3,10001c3181120
D105,4,10002c4181120
D105,2,10003c2181120
D105,1,10001b3181121
D105,3,10002b4181121
D105,4,10003b2181121
D105,3,10001a3181122
D105,7,10002a4181122
D105,7,10003a2181122
D105,4,10001b3181123
D105,2,10002a1181123
D105,6,10003a2181123
D105,4,10001a3181124
D105,3,10002a1181124
D105,5,10003b2181124
D105,3,10001a3181125
D105,4,10002c1181125
D105,3,10003a2181125
D105,2,10001a3181126
D105,4,10002b1181126
D105,3,10003c2181126
D105,3,10001c3181127
D105,2,10002b1181127
D105,3,10003c2181127
D105,2,10001c3181128
D105,3,10002a1181128
D105,4,10003b2181128
D105,4,10001b3181129
D105,6,10002c1181129
D105,4,10003a2181129
D105,4,10001a3181130
D105,9,10002c1181130
D105,5,10003c2181130
D105,7,10001b2181201
D105,5,10002a4181201
D105,2,10003c2181201
D105,3,10001a2181202
D105,7,10002a4181202
D105,4,10003c2181202
D105,8,10001a3181203
D105,3,10002c4181203
D105,7,10003b2181203
D105,2,10001a3181204
D105,1,10002c4181204
D105,3,10003a2181204
D105,7,10001c3181205
D105,2,10002b4181205
D105,2,10003c2181205
D105,7,10001c3181206
D105,4,10002a4181206
D105,1,10003b2181206
D105,2,10001c3181207
D105,1,10002c4181207
D105,2,10003a2181207
D105,5,10001c3181208
D105,3,10002b4181208
D105,1,10003b1181208
D105,1,10001b3181209
D105,2,10002a4181209
D105,3,10003c1181209
D105,2,10001a3181210
D105,3,10002a4181210
D105,4,10003a1181210
D105,5,10001b3181211
D105,5,10002c4181211
D105,3,10003b1181211
D105,3,10001b3181212
D105,1,10002c4181212
D105,7,10003b1181212
D105,7,10001a3181213
D105,7,10002b4181213
D105,2,10003b1181213
D105,3,10001a3181214
D105,3,10002a4181214
D105,3,10003a1181214
D105,2,10001c3181215
D105,2,10002c4181215
D105,4,10003c1181215
D105,2,10001c3181216
D105,3,10002b4181216
D105,1,10003c1181216
D105,5,10001b3181217
D105,3,10002a4181217
D105,1,10003b1181217
D105,5,10001a3181218
D105,3,10002b4181218
D105,4,10003a1181218
D105,2,10001c3181219
D105,3,10002c1181219
D105,2,10003a1181219
D105,2,10001b3181220
D105,2,10002a1181220
D105,3,10003a1181220
D105,1,10001a3181221
D105,3,10002b1181221
D105,1,10003b1181221
D105,5,10001b3181222
D105,3,10002b1181222
D105,3,10003a1181222
D105,5,10001a3181223
D105,2,10002b1181223
D105,4,10003a2181223
D105,2,10001a3181224
D105,3,10002a1181224
D105,4,10003a2181224
D105,4,10001a4181225
D105,5,10002c1181225
D105,3,10003c2181225
D105,3,10001c4181226
D105,6,10002c1181226
D105,3,10003c2181226
D105,7,10001c4181227
D105,3,10002b1181227
D105,3,10003b2181227
D105,5,10001b4181228
D105,2,10002a1181228
D105,2,10003a2181228
D105,4,10001a4181229
D105,4,10002a1181229
D105,4,10003a2181229
D105,1,10001a4181230
D105,5,10002a2181230
D105,4,10003b2181230
D105,4,10001b4181231
D105,5,10002a2181231
D105,2,10003a2181231
D105,4,10001a2190101
D105,2,10002c2190101
D105,4,10003b3190101
D105,2,10001c2190102
D105,1,10002b2190102
D105,2,10003a3190102
D105,1,10001c2190103
D105,3,10002a2190103
D105,2,10003c3190103
D105,1,10001b2190104
D105,3,10002c2190104
D105,7,10003b3190104
D105,1,10001a2190105
D105,4,10002b2190105
D105,7,10003a3190105
D105,4,10001c2190106
D105,2,10002a2190106
D105,2,10003a3190106
D105,3,10001b2190107
D105,6,10002b2190107
D105,5,10003c3190107
D105,3,10001a2190108
D105,4,10002c2190108
D105,5,10003c3190108
D105,2,10001a2190109
D105,2,10002a2190109
D105,2,10003b3190109
D105,1,10001c2190110
D105,3,10002b2190110
D105,1,10003a4190110
D105,2,10001c1190111
D105,2,10002b2190111
D105,4,10003c4190111
D105,7,10001b1190112
D105,4,10002b2190112
D105,3,10003b4190112
D105,3,10001a1190113
D105,7,10002a2190113
D105,5,10003a4190113
D105,3,10001c1190114
D105,3,10002c2190114
D105,2,10003b4190114
D105,4,10001b1190115
D105,5,10002c2190115
D105,3,10003c4190115
D105,1,10001a1190116
D105,1,10002b3190116
D105,5,10003a4190116
D105,2,10001b1190117
D105,7,10002a3190117
D105,5,10003b4190117
D105,2,10001c1190118
D105,5,10002b3190118
D105,2,10003b4190118
D105,5,10001a1190119
D105,3,10002a3190119
D105,2,10003b4190119
D105,2,10001b1190120
D105,4,10002a3190120
D105,3,10003a4190120
D105,5,10001b1190121
D105,2,10002a3190121
D105,1,10003c4190121
D105,3,10001b2190122
D105,2,10002c3190122
D105,1,10003c4190122
D105,1,10001a2190123
D105,2,10002c3190123
D105,2,10003b4190123
D105,5,10001c2190124
D105,3,10002b3190124
D105,4,10003a4190124
D105,5,10001c2190125
D105,5,10002a3190125
D105,3,10003a4190125
D105,5,10001b2190126
D105,3,10002a3190126
D105,7,10003a4190126
D105,7,10001a2190127
D105,7,10002b3190127
D105,5,10003a4190127
